,nome_municipio_destino,lon_destino,lat_destino,origem,destino,total_casamentos,ano,lon_origem,lat_origem
128,Monte Azul Paulista,-48.68132008267378,-20.908879889792413,3550308,3531506,2,2017,-46.64801282472266,-23.649919671153047
129,Monte Castelo,-51.57137761862095,-21.254845953475325,3550308,3531605,1,2017,-46.64801282472266,-23.649919671153047
130,Monte Mor,-47.307339127765495,-22.95319288945027,3550308,3531803,1,2017,-46.64801282472266,-23.649919671153047
131,Nhandeara,-50.04681507920739,-20.67306596078243,3550308,3532603,2,2017,-46.64801282472266,-23.649919671153047
132,Nova Europa,-48.54965769525483,-21.774341585147162,3550308,3532900,1,2017,-46.64801282472266,-23.649919671153047
133,Nova Odessa,-47.285152679568455,-22.784113914179258,3550308,3533403,1,2017,-46.64801282472266,-23.649919671153047
134,Novo Horizonte,-49.28382614433859,-21.46915610031473,3550308,3533502,1,2017,-46.64801282472266,-23.649919671153047
135,Olímpia,-48.959615564803954,-20.705229496602875,3550308,3533908,1,2017,-46.64801282472266,-23.649919671153047
136,Orlândia,-47.90583389372382,-20.69786449588473,3550308,3534302,3,2017,-46.64801282472266,-23.649919671153047
137,Osasco,-46.78926510334066,-23.52874284154623,3550308,3534401,202,2017,-46.64801282472266,-23.649919671153047
138,Ourinhos,-49.85242777457503,-22.952675873586458,3550308,3534708,4,2017,-46.64801282472266,-23.649919671153047
139,Pacaembu,-51.27419534917426,-21.4955071629082,3550308,3534906,3,2017,-46.64801282472266,-23.649919671153047
140,Paraibuna,-45.6418714568268,-23.478338600481234,3550308,3535606,1,2017,-46.64801282472266,-23.649919671153047
141,Paranapanema,-48.795273677493505,-23.43844322469564,3550308,3535804,2,2017,-46.64801282472266,-23.649919671153047
142,Paranapuã,-50.59404625661408,-20.06376836047119,3550308,3535903,1,2017,-46.64801282472266,-23.649919671153047
143,Pariquera-Açu,-47.8500802446521,-24.678251682182182,3550308,3536208,1,2017,-46.64801282472266,-23.649919671153047
144,Paulínia,-47.14506898816476,-22.748364016180314,3550308,3536505,5,2017,-46.64801282472266,-23.649919671153047
145,Pederneiras,-48.86111293433915,-22.301388264621846,3550308,3536703,3,2017,-46.64801282472266,-23.649919671153047
146,Pedra Bela,-46.44184898527019,-22.775759206182705,3550308,3536802,1,2017,-46.64801282472266,-23.649919671153047
147,Penápolis,-50.095671001918475,-21.40535520904719,3550308,3537305,4,2017,-46.64801282472266,-23.649919671153047
148,Pereira Barreto,-51.10661210188189,-20.677661583469078,3550308,3537404,1,2017,-46.64801282472266,-23.649919671153047
149,Peruíbe,-47.012975331132935,-24.279281712197154,3550308,3537602,8,2017,-46.64801282472266,-23.649919671153047
150,Piacatu,-50.64362038420527,-21.57133612762243,3550308,3537701,1,2017,-46.64801282472266,-23.649919671153047
151,Piedade,-47.43815121677145,-23.786979307033075,3550308,3537800,1,2017,-46.64801282472266,-23.649919671153047
152,Pindamonhangaba,-45.459287276804254,-22.879987917011256,3550308,3538006,7,2017,-46.64801282472266,-23.649919671153047
153,Pinhalzinho,-46.573425764426,-22.77868536767502,3550308,3538204,2,2017,-46.64801282472266,-23.649919671153047
154,Piquete,-45.17376520252351,-22.590295061197093,3550308,3538501,1,2017,-46.64801282472266,-23.649919671153047
155,Piracaia,-46.30225394654861,-23.046884977304934,3550308,3538600,2,2017,-46.64801282472266,-23.649919671153047
156,Piracicaba,-47.78399522152702,-22.726502191189148,3550308,3538709,8,2017,-46.64801282472266,-23.649919671153047
157,Piraju,-49.3661158782755,-23.186912008451042,3550308,3538808,1,2017,-46.64801282472266,-23.649919671153047
158,Pirajuí,-49.413519222755326,-21.95760727284818,3550308,3538907,1,2017,-46.64801282472266,-23.649919671153047
159,Pirapora do Bom Jesus,-46.98490866510353,-23.378371226590055,3550308,3539103,1,2017,-46.64801282472266,-23.649919671153047
160,Pirassununga,-47.389882619833095,-21.9959273754188,3550308,3539301,2,2017,-46.64801282472266,-23.649919671153047
161,Pitangueiras,-48.249370078175446,-21.006221861827953,3550308,3539509,2,2017,-46.64801282472266,-23.649919671153047
162,Poá,-46.34678311181186,-23.53047518529059,3550308,3539806,56,2017,-46.64801282472266,-23.649919671153047
163,Pompéia,-50.187694052096546,-22.029129344063733,3550308,3540002,1,2017,-46.64801282472266,-23.649919671153047
164,Pontal,-48.06442359444822,-20.98456640373162,3550308,3540200,1,2017,-46.64801282472266,-23.649919671153047
165,Porto Feliz,-47.51692427556794,-23.230301114958326,3550308,3540606,3,2017,-46.64801282472266,-23.649919671153047
166,Praia Grande,-46.52271413911398,-24.01560235889938,3550308,3541000,21,2017,-46.64801282472266,-23.649919671153047
167,Presidente Bernardes,-51.62019938748173,-22.10721432487034,3550308,3541208,1,2017,-46.64801282472266,-23.649919671153047
168,Presidente Prudente,-51.343030570738776,-21.993063241193546,3550308,3541406,2,2017,-46.64801282472266,-23.649919671153047
169,Presidente Venceslau,-51.83827095933656,-21.79297171564389,3550308,3541505,2,2017,-46.64801282472266,-23.649919671153047
170,Rafard,-47.583784927509114,-23.04516124203926,3550308,3542107,3,2017,-46.64801282472266,-23.649919671153047
171,Reginópolis,-49.18044238619998,-21.88307807213138,3550308,3542503,1,2017,-46.64801282472266,-23.649919671153047
172,Registro,-47.82073114177516,-24.50400170890415,3550308,3542602,1,2017,-46.64801282472266,-23.649919671153047
173,Ribeirão Pires,-46.40279425362041,-23.701076237271483,3550308,3543303,15,2017,-46.64801282472266,-23.649919671153047
174,Ribeirão Preto,-47.82128217320043,-21.210824899557203,3550308,3543402,9,2017,-46.64801282472266,-23.649919671153047
175,Rio Claro,-47.579880078391895,-22.37389451658479,3550308,3543907,11,2017,-46.64801282472266,-23.649919671153047
176,Rio das Pedras,-47.598382925466346,-22.850318758178307,3550308,3544004,3,2017,-46.64801282472266,-23.649919671153047
177,Rio Grande da Serra,-46.37945303882864,-23.737858846926013,3550308,3544103,11,2017,-46.64801282472266,-23.649919671153047
178,Roseira,-45.302474517951055,-22.93303225817641,3550308,3544301,3,2017,-46.64801282472266,-23.649919671153047
179,Sabino,-49.57566305161746,-21.47081037767281,3550308,3544608,1,2017,-46.64801282472266,-23.649919671153047
180,Sales Oliveira,-47.8546015852944,-20.831527703596162,3550308,3544905,1,2017,-46.64801282472266,-23.649919671153047
181,Salto,-47.30260924072443,-23.180473107377306,3550308,3545209,8,2017,-46.64801282472266,-23.649919671153047
182,Salto de Pirapora,-47.58063731946571,-23.652764308346725,3550308,3545308,2,2017,-46.64801282472266,-23.649919671153047
183,Santa Adélia,-48.81902396597912,-21.31778076593503,3550308,3545605,1,2017,-46.64801282472266,-23.649919671153047
184,Santa Bárbara d'Oeste,-47.42807539061201,-22.80061878511495,3550308,3545803,4,2017,-46.64801282472266,-23.649919671153047
185,Santa Branca,-45.863290930734465,-23.426394341144878,3550308,3546009,1,2017,-46.64801282472266,-23.649919671153047
186,Santa Gertrudes,-47.521335202791775,-22.475087128348903,3550308,3546702,1,2017,-46.64801282472266,-23.649919671153047
187,Santa Isabel,-46.2423682521971,-23.28893488358144,3550308,3546801,5,2017,-46.64801282472266,-23.649919671153047
188,Santana de Parnaíba,-46.91681478593212,-23.449446793983224,3550308,3547304,28,2017,-46.64801282472266,-23.649919671153047
189,Santa Rita do Passa Quatro,-47.50796162986648,-21.6825031382126,3550308,3547502,1,2017,-46.64801282472266,-23.649919671153047
190,Santo Anastácio,-51.72247339121109,-22.037639528292594,3550308,3547700,2,2017,-46.64801282472266,-23.649919671153047
191,Santo André,-46.44164217006808,-23.72795382422004,3550308,3547809,289,2017,-46.64801282472266,-23.649919671153047
192,Santos,-46.2915133526949,-23.86901996578977,3550308,3548500,17,2017,-46.64801282472266,-23.649919671153047
193,São Bento do Sapucaí,-45.68679716446955,-22.681391542979576,3550308,3548609,1,2017,-46.64801282472266,-23.649919671153047
194,São Bernardo do Campo,-46.55079581063673,-23.81295994991047,3550308,3548708,226,2017,-46.64801282472266,-23.649919671153047
195,São Caetano do Sul,-46.566062574956604,-23.62613982566959,3550308,3548807,135,2017,-46.64801282472266,-23.649919671153047
196,São Carlos,-47.867149063747405,-21.918766545969394,3550308,3548906,4,2017,-46.64801282472266,-23.649919671153047
197,São José do Barreiro,-44.58723672488575,-22.748855641384466,3550308,3549607,1,2017,-46.64801282472266,-23.649919671153047
198,São José do Rio Pardo,-46.87950116011004,-21.603687035710543,3550308,3549706,1,2017,-46.64801282472266,-23.649919671153047
199,São José do Rio Preto,-49.358110075161186,-20.797213740334193,3550308,3549805,9,2017,-46.64801282472266,-23.649919671153047
200,São José dos Campos,-45.928597226084406,-23.090495626224854,3550308,3549904,15,2017,-46.64801282472266,-23.649919671153047
201,São Lourenço da Serra,-46.936367352920215,-23.85240775882037,3550308,3549953,2,2017,-46.64801282472266,-23.649919671153047
202,São Roque,-47.10956687814063,-23.548956816059164,3550308,3550605,2,2017,-46.64801282472266,-23.649919671153047
203,São Sebastião,-45.606802069455895,-23.75440857563968,3550308,3550704,1,2017,-46.64801282472266,-23.649919671153047
204,São Simão,-47.56829128483423,-21.461528558744835,3550308,3550902,1,2017,-46.64801282472266,-23.649919671153047
205,São Vicente,-46.48824718572379,-23.959250152139916,3550308,3551009,12,2017,-46.64801282472266,-23.649919671153047
206,Sertãozinho,-48.00889501052969,-21.122922681111746,3550308,3551702,2,2017,-46.64801282472266,-23.649919671153047
207,Socorro,-46.524397382794646,-22.61115121610246,3550308,3552106,2,2017,-46.64801282472266,-23.649919671153047
208,Sorocaba,-47.446772602607965,-23.46454703274698,3550308,3552205,10,2017,-46.64801282472266,-23.649919671153047
209,Sud Mennucci,-50.90092955850044,-20.667573615517377,3550308,3552304,1,2017,-46.64801282472266,-23.649919671153047
210,Sumaré,-47.262996256409664,-22.84186576064796,3550308,3552403,12,2017,-46.64801282472266,-23.649919671153047
211,Suzano,-46.31044590338795,-23.60836340197222,3550308,3552502,89,2017,-46.64801282472266,-23.649919671153047
212,Taboão da Serra,-46.78636948096587,-23.620534346359868,3550308,3552809,116,2017,-46.64801282472266,-23.649919671153047
213,Taquaritinga,-48.537886597921016,-21.425601753995707,3550308,3553708,1,2017,-46.64801282472266,-23.649919671153047
214,Tatuí,-47.86951318970413,-23.362074115868936,3550308,3554003,3,2017,-46.64801282472266,-23.649919671153047
215,Taubaté,-45.50242698119035,-23.08711764446082,3550308,3554102,5,2017,-46.64801282472266,-23.649919671153047
216,Tietê,-47.70769590406643,-23.049391709472477,3550308,3554508,3,2017,-46.64801282472266,-23.649919671153047
217,Torrinha,-48.16444650275187,-22.444588270881773,3550308,3554706,1,2017,-46.64801282472266,-23.649919671153047
218,Tremembé,-45.60424874773781,-22.940833864761117,3550308,3554805,2,2017,-46.64801282472266,-23.649919671153047
219,Tuiuti,-46.687623085143436,-22.830273080003437,3550308,3554953,1,2017,-46.64801282472266,-23.649919671153047
220,Tupi Paulista,-51.58721279192402,-21.390401466915453,3550308,3555109,1,2017,-46.64801282472266,-23.649919671153047
221,Ubatuba,-45.02394197020979,-23.381153304604023,3550308,3555406,3,2017,-46.64801282472266,-23.649919671153047
222,Ubirajara,-49.66591332815081,-22.544300866902482,3550308,3555505,1,2017,-46.64801282472266,-23.649919671153047
223,Valinhos,-46.98127531105423,-22.975115060730896,3550308,3556206,16,2017,-46.64801282472266,-23.649919671153047
224,Valparaíso,-50.92377940497924,-21.203070844434404,3550308,3556305,2,2017,-46.64801282472266,-23.649919671153047
225,Vargem,-46.41448141627091,-22.89017823176381,3550308,3556354,1,2017,-46.64801282472266,-23.649919671153047
226,Vargem Grande do Sul,-46.89895879263854,-21.860675119163083,3550308,3556404,3,2017,-46.64801282472266,-23.649919671153047
227,Vargem Grande Paulista,-47.01470619446247,-23.62088479786333,3550308,3556453,1,2017,-46.64801282472266,-23.649919671153047
228,Várzea Paulista,-46.82490900472427,-23.2192705197253,3550308,3556503,4,2017,-46.64801282472266,-23.649919671153047
229,Vera Cruz,-49.826193733022016,-22.23403779525026,3550308,3556602,1,2017,-46.64801282472266,-23.649919671153047
230,Vinhedo,-46.97920936449542,-23.046468671342836,3550308,3556701,7,2017,-46.64801282472266,-23.649919671153047
231,Votorantim,-47.4065319948454,-23.57987752687119,3550308,3557006,7,2017,-46.64801282472266,-23.649919671153047
